Container contains 10000 elements:
1: Bus, fuel tank capacity = 1, fuel spending = 20.798490636294385, passenger seats = 10, comparison parameter = 4.808041205908236
2358: Car, fuel tank capacity = 45, fuel spending = 19.22243693553007, max speed = 75, comparison parameter = 234.10143131656528
2359: Bus, fuel tank capacity = 46, fuel spending = 19.632717820891816, passenger seats = 18, comparison parameter = 234.30276143963061
2360: Bus, fuel tank capacity = 26, fuel spending = 11.096290969157787, passenger seats = 15, comparison parameter = 234.31252904476972
2361: Car, fuel tank capacity = 21, fuel spending = 8.957271449264441, max speed = 77, comparison parameter = 234.4463949646685
2362: Truck, fuel tank capacity = 33, fuel spending = 14.064847491096275, carrying capacity = 26, comparison parameter = 234.6274996646113
2363: Car, fuel tank capacity = 17, fuel spending = 7.242267549787294, max speed = 163, comparison parameter = 234.73311201405824
2364: Bus, fuel tank capacity = 26, fuel spending = 11.074286034839679, passenger seats = 1, comparison parameter = 234.77811497918742
2365: Bus, fuel tank capacity = 44, fuel spending = 18.723249288026317, passenger seats = 13, comparison parameter = 235.0019450317226
2366: Car, fuel tank capacity = 22, fuel spending = 9.358279393549443, max speed = 176, comparison parameter = 235.08594982924268
2367: Car, fuel tank capacity = 16, fuel spending = 6.804657550665537, max speed = 14, comparison parameter = 235.13306703340425
2368: Truck, fuel tank capacity = 46, fuel spending = 19.557585256514688, carrying capacity = 796, comparison parameter = 235.20286066336982
2369: Truck, fuel tank capacity = 46, fuel spending = 19.555600504126765, carrying capacity = 167, comparison parameter = 235.2267320571043
2370: Truck, fuel tank capacity = 32, fuel spending = 13.602900975100297, carrying capacity = 904, comparison parameter = 235.24393847000022
2371: Car, fuel tank capacity = 23, fuel spending = 9.774268861410894, max speed = 112, comparison parameter = 235.31171820743225
2372: Bus, fuel tank capacity = 16, fuel spending = 6.790350682562518, passenger seats = 15, comparison parameter = 235.62847852744446
2373: Car, fuel tank capacity = 8, fuel spending = 3.393850510036443, max speed = 2, comparison parameter = 235.72045899906465
2374: Truck, fuel tank capacity = 41, fuel spending = 17.383298225769323, carrying capacity = 996, comparison parameter = 235.85857797239447
2375: Bus, fuel tank capacity = 13, fuel spending = 5.5114651516702775, passenger seats = 4, comparison parameter = 235.8719440702675
2376: Car, fuel tank capacity = 9, fuel spending = 3.8147445391323296, max speed = 12, comparison parameter = 235.9266762866136
2377: Bus, fuel tank capacity = 32, fuel spending = 13.558287498372314, passenger seats = 11, comparison parameter = 236.01800746474532
2378: Truck, fuel tank capacity = 15, fuel spending = 6.355116293624487, carrying capacity = 203, comparison parameter = 236.03029916302464
2379: Bus, fuel tank capacity = 49, fuel spending = 20.728005199924, passenger seats = 16, comparison parameter = 236.3951548998051
2380: Bus, fuel tank capacity = 39, fuel spending = 16.490235983596047, passenger seats = 17, comparison parameter = 236.50358938947832
2381: Car, fuel tank capacity = 24, fuel spending = 10.143581264292232, max speed = 27, comparison parameter = 236.6028267007195
2382: Bus, fuel tank capacity = 32, fuel spending = 13.516818777768322, passenger seats = 2, comparison parameter = 236.7420953562812
2383: Car, fuel tank capacity = 10, fuel spending = 4.223389112131883, max speed = 98, comparison parameter = 236.77666761214425
2384: Bus, fuel tank capacity = 42, fuel spending = 17.734467229358803, passenger seats = 4, comparison parameter = 236.8269621907245
2385: Bus, fuel tank capacity = 17, fuel spending = 7.178176258883601, passenger seats = 13, comparison parameter = 236.82895748012677
2386: Bus, fuel tank capacity = 37, fuel spending = 15.618539018336635, passenger seats = 18, comparison parameter = 236.89795797520424
2387: Bus, fuel tank capacity = 21, fuel spending = 8.86114206162863, passenger seats = 7, comparison parameter = 236.98976784196043
2388: Car, fuel tank capacity = 49, fuel spending = 20.671490955897475, max speed = 73, comparison parameter = 237.04144081595885
2389: Truck, fuel tank capacity = 33, fuel spending = 13.920936774304636, carrying capacity = 808, comparison parameter = 237.05301255955442
2390: Truck, fuel tank capacity = 39, fuel spending = 16.45180272939824, carrying capacity = 150, comparison parameter = 237.0560882687323
2391: Bus, fuel tank capacity = 37, fuel spending = 15.604622314755037, passenger seats = 3, comparison parameter = 237.1092311860342
2392: Truck, fuel tank capacity = 49, fuel spending = 20.661077101875836, carrying capacity = 175, comparison parameter = 237.1609174022745
2393: Truck, fuel tank capacity = 47, fuel spending = 19.810015494071045, carrying capacity = 337, comparison parameter = 237.25372660140857
2394: Truck, fuel tank capacity = 20, fuel spending = 8.428387257790684, carrying capacity = 515, comparison parameter = 237.2933206351337
2395: Truck, fuel tank capacity = 22, fuel spending = 9.267410813199572, carrying capacity = 231, comparison parameter = 237.39100859395813
2396: Car, fuel tank capacity = 27, fuel spending = 11.367768785959244, max speed = 85, comparison parameter = 237.5136274177982
2397: Car, fuel tank capacity = 26, fuel spending = 10.944142691574203, max speed = 99, comparison parameter = 237.5700018971533
2398: Bus, fuel tank capacity = 47, fuel spending = 19.7795457106219, passenger seats = 8, comparison parameter = 237.6192086897139
2399: Car, fuel tank capacity = 46, fuel spending = 19.35781449865298, max speed = 91, comparison parameter = 237.63013124855038
2400: Truck, fuel tank capacity = 12, fuel spending = 5.049728161225895, carrying capacity = 235, comparison parameter = 237.63655422367975
2401: Bus, fuel tank capacity = 49, fuel spending = 20.618161968710183, passenger seats = 1, comparison parameter = 237.6545497817006
2402: Car, fuel tank capacity = 44, fuel spending = 18.50183818476469, max speed = 26, comparison parameter = 237.8142082997555
2403: Bus, fuel tank capacity = 20, fuel spending = 8.406664946182406, passenger seats = 17, comparison parameter = 237.9064721626892
2404: Bus, fuel tank capacity = 22, fuel spending = 9.247190496404341, passenger seats = 13, comparison parameter = 237.91009830017492
2405: Truck, fuel tank capacity = 43, fuel spending = 18.048822517146824, carrying capacity = 788, comparison parameter = 238.24268845875648
2406: Bus, fuel tank capacity = 42, fuel spending = 17.626640406094438, passenger seats = 20, comparison parameter = 238.27569538139798
2407: Truck, fuel tank capacity = 43, fuel spending = 18.035821577270365, carrying capacity = 216, comparison parameter = 238.41442329519788
2408: Truck, fuel tank capacity = 17, fuel spending = 7.128518606299003, carrying capacity = 554, comparison parameter = 238.47872102035646
2409: Car, fuel tank capacity = 24, fuel spending = 10.057549104449512, max speed = 122, comparison parameter = 238.62672457032573
2410: Bus, fuel tank capacity = 46, fuel spending = 19.27012454307464, passenger seats = 6, comparison parameter = 238.71148262262594
2411: Bus, fuel tank capacity = 12, fuel spending = 5.012882560525803, passenger seats = 1, comparison parameter = 239.3832262198721
2412: Car, fuel tank capacity = 49, fuel spending = 20.46620034586813, max speed = 93, comparison parameter = 239.41913580403548
2413: Truck, fuel tank capacity = 46, fuel spending = 19.212901901678354, carrying capacity = 886, comparison parameter = 239.42244766253475
2414: Truck, fuel tank capacity = 40, fuel spending = 16.6977509732936, carrying capacity = 798, comparison parameter = 239.55321925674923
2415: Car, fuel tank capacity = 39, fuel spending = 16.2710798958042, max speed = 36, comparison parameter = 239.68906950089325
2416: Bus, fuel tank capacity = 49, fuel spending = 20.43269883137514, passenger seats = 12, comparison parameter = 239.81168813959485
2417: Bus, fuel tank capacity = 48, fuel spending = 20.013794000236373, passenger seats = 3, comparison parameter = 239.83458608314393
2418: Car, fuel tank capacity = 29, fuel spending = 12.077940285226902, max speed = 175, comparison parameter = 240.10716492340393
2419: Car, fuel tank capacity = 49, fuel spending = 20.395418046680966, max speed = 48, comparison parameter = 240.25003992489374
2420: Bus, fuel tank capacity = 45, fuel spending = 18.707859158282524, passenger seats = 15, comparison parameter = 240.54061781878002
2421: Truck, fuel tank capacity = 30, fuel spending = 12.471275475592721, carrying capacity = 195, comparison parameter = 240.55278113864443
2422: Car, fuel tank capacity = 43, fuel spending = 17.855050384609513, max speed = 182, comparison parameter = 240.8282198803798
2423: Car, fuel tank capacity = 13, fuel spending = 5.397870719560775, max speed = 23, comparison parameter = 240.83570495474578
2424: Car, fuel tank capacity = 35, fuel spending = 14.530756581172902, max speed = 80, comparison parameter = 240.86839390970547
2425: Bus, fuel tank capacity = 27, fuel spending = 11.207636971634843, passenger seats = 16, comparison parameter = 240.90716061140895
2426: Bus, fuel tank capacity = 41, fuel spending = 17.01589346584369, passenger seats = 11, comparison parameter = 240.9512029579877
2427: Car, fuel tank capacity = 9, fuel spending = 3.7349593759335447, max speed = 33, comparison parameter = 240.96647631543436
2428: Car, fuel tank capacity = 15, fuel spending = 6.224845974521533, max speed = 7, comparison parameter = 240.96981774963453
2429: Bus, fuel tank capacity = 5, fuel spending = 2.0742224506525213, passenger seats = 1, comparison parameter = 241.05418386668558
2430: Bus, fuel tank capacity = 7, fuel spending = 2.90307498294089, passenger seats = 1, comparison parameter = 241.12363756132882
2431: Truck, fuel tank capacity = 43, fuel spending = 17.819346578520644, carrying capacity = 759, comparison parameter = 241.3107563205039
2432: Bus, fuel tank capacity = 10, fuel spending = 4.138037455993591, passenger seats = 5, comparison parameter = 241.66045151466332
2433: Truck, fuel tank capacity = 45, fuel spending = 18.612729461475997, carrying capacity = 430, comparison parameter = 241.77002138853138
2434: Bus, fuel tank capacity = 25, fuel spending = 10.330253565670361, passenger seats = 20, comparison parameter = 242.00761231147646
2435: Bus, fuel tank capacity = 22, fuel spending = 9.08880935530392, passenger seats = 2, comparison parameter = 242.05590787490272
2436: Bus, fuel tank capacity = 15, fuel spending = 6.1967409238887505, passenger seats = 13, comparison parameter = 242.0627259431525
2437: Bus, fuel tank capacity = 37, fuel spending = 15.281482336640446, passenger seats = 14, comparison parameter = 242.12310811815038
2438: Car, fuel tank capacity = 37, fuel spending = 15.275523000874667, max speed = 81, comparison parameter = 242.21756595752174
2439: Truck, fuel tank capacity = 16, fuel spending = 6.604450354796195, carrying capacity = 345, comparison parameter = 242.26088683338648
2440: Car, fuel tank capacity = 41, fuel spending = 16.91511671204786, max speed = 150, comparison parameter = 242.38674020379412
2441: Bus, fuel tank capacity = 49, fuel spending = 20.21123667568497, passenger seats = 11, comparison parameter = 242.43939540299982
2442: Truck, fuel tank capacity = 48, fuel spending = 19.79457656183155, carrying capacity = 224, comparison parameter = 242.49066328882694
2443: Truck, fuel tank capacity = 26, fuel spending = 10.705583350613743, carrying capacity = 90, comparison parameter = 242.86392575243872
2444: Car, fuel tank capacity = 50, fuel spending = 20.58574279576593, max speed = 67, comparison parameter = 242.8865477241073
2445: Car, fuel tank capacity = 35, fuel spending = 14.408781248906617, max speed = 198, comparison parameter = 242.90742843122771
2446: Truck, fuel tank capacity = 49, fuel spending = 20.17005592474572, carrying capacity = 206, comparison parameter = 242.93437848074646
2447: Truck, fuel tank capacity = 31, fuel spending = 12.755504227949743, carrying capacity = 821, comparison parameter = 243.03233683285592
2448: Truck, fuel tank capacity = 27, fuel spending = 11.108537998009478, carrying capacity = 794, comparison parameter = 243.05628701849056
2449: Car, fuel tank capacity = 41, fuel spending = 16.865881486162444, max speed = 81, comparison parameter = 243.09432052892294
2450: Bus, fuel tank capacity = 35, fuel spending = 14.393946061433128, passenger seats = 3, comparison parameter = 243.15778210242397
2451: Car, fuel tank capacity = 36, fuel spending = 14.802407282166046, max speed = 193, comparison parameter = 243.20368514230003
2452: Bus, fuel tank capacity = 25, fuel spending = 10.277476424577968, passenger seats = 18, comparison parameter = 243.25037555147296
2453: Truck, fuel tank capacity = 30, fuel spending = 12.308495685295924, carrying capacity = 651, comparison parameter = 243.73409039610624
2454: Bus, fuel tank capacity = 31, fuel spending = 12.70608052336533, passenger seats = 5, comparison parameter = 243.9776762235515
2455: Bus, fuel tank capacity = 47, fuel spending = 19.25621834647495, passenger seats = 14, comparison parameter = 244.0769997220344
2456: Truck, fuel tank capacity = 46, fuel spending = 18.829349248122924, carrying capacity = 149, comparison parameter = 244.29946778211513
2457: Bus, fuel tank capacity = 25, fuel spending = 10.232686652919432, passenger seats = 16, comparison parameter = 244.31511340052015
2458: Bus, fuel tank capacity = 40, fuel spending = 16.36659448524067, passenger seats = 19, comparison parameter = 244.40026320730217
2459: Bus, fuel tank capacity = 13, fuel spending = 5.314061442912259, passenger seats = 20, comparison parameter = 244.63397985996238
2460: Truck, fuel tank capacity = 26, fuel spending = 10.622447493015654, carrying capacity = 631, comparison parameter = 244.76468362959864
2461: Bus, fuel tank capacity = 10, fuel spending = 4.084484418683659, passenger seats = 6, comparison parameter = 244.82894228355957
2462: Car, fuel tank capacity = 38, fuel spending = 15.51186023197526, max speed = 83, comparison parameter = 244.97384215510772
2463: Bus, fuel tank capacity = 36, fuel spending = 14.690246010632704, passenger seats = 14, comparison parameter = 245.0605658607993
2464: Truck, fuel tank capacity = 30, fuel spending = 12.241275856456992, carrying capacity = 258, comparison parameter = 245.07249368272088
2465: Truck, fuel tank capacity = 33, fuel spending = 13.464787887185073, carrying capacity = 728, comparison parameter = 245.0836973927179
2466: Bus, fuel tank capacity = 32, fuel spending = 13.055377114650403, passenger seats = 6, comparison parameter = 245.1097330929678
2467: Truck, fuel tank capacity = 35, fuel spending = 14.266739376636513, carrying capacity = 605, comparison parameter = 245.32585250219591
2468: Bus, fuel tank capacity = 16, fuel spending = 6.518409685814759, passenger seats = 18, comparison parameter = 245.45864361393086
2469: Truck, fuel tank capacity = 23, fuel spending = 9.369407911781412, carrying capacity = 401, comparison parameter = 245.4797594101866
2470: Bus, fuel tank capacity = 34, fuel spending = 13.84499556352349, passenger seats = 13, comparison parameter = 245.57609891604147
2471: Car, fuel tank capacity = 16, fuel spending = 6.512549112777396, max speed = 98, comparison parameter = 245.67952921243315
2472: Car, fuel tank capacity = 29, fuel spending = 11.802909322691026, max speed = 73, comparison parameter = 245.7021333227365
2473: Truck, fuel tank capacity = 9, fuel spending = 3.6620906251928718, carrying capacity = 967, comparison parameter = 245.76125828469895
2474: Bus, fuel tank capacity = 29, fuel spending = 11.793413057984651, passenger seats = 4, comparison parameter = 245.89997702459635
2475: Truck, fuel tank capacity = 50, fuel spending = 20.316729106202583, carrying capacity = 450, comparison parameter = 246.10260706156328
2476: Car, fuel tank capacity = 29, fuel spending = 11.783265233655984, max speed = 120, comparison parameter = 246.1117476772794
2477: Truck, fuel tank capacity = 45, fuel spending = 18.275610202321833, carrying capacity = 48, comparison parameter = 246.2298084814862
2478: Car, fuel tank capacity = 40, fuel spending = 16.233553093457996, max speed = 81, comparison parameter = 246.40323513722765
2479: Bus, fuel tank capacity = 48, fuel spending = 19.47429308348545, passenger seats = 4, comparison parameter = 246.47877997022064
2480: Truck, fuel tank capacity = 38, fuel spending = 15.417047260975622, carrying capacity = 367, comparison parameter = 246.48040157590648
2481: Truck, fuel tank capacity = 45, fuel spending = 18.247598712614163, carrying capacity = 30, comparison parameter = 246.60779047542562
2482: Car, fuel tank capacity = 33, fuel spending = 13.37761201259158, max speed = 173, comparison parameter = 246.68079750660272
2483: Truck, fuel tank capacity = 45, fuel spending = 18.22425216548593, carrying capacity = 143, comparison parameter = 246.92371237719937
2484: Truck, fuel tank capacity = 22, fuel spending = 8.909418488501117, carrying capacity = 918, comparison parameter = 246.92969612319993
2485: Truck, fuel tank capacity = 46, fuel spending = 18.62831102930571, carrying capacity = 944, comparison parameter = 246.9359671289236
2486: Bus, fuel tank capacity = 42, fuel spending = 17.00598074914649, passenger seats = 9, comparison parameter = 246.97193663533886
2487: Car, fuel tank capacity = 47, fuel spending = 19.02893552111765, max speed = 144, comparison parameter = 246.99227104869337
2488: Truck, fuel tank capacity = 38, fuel spending = 15.382645583386012, carrying capacity = 561, comparison parameter = 247.0316292084491
2489: Truck, fuel tank capacity = 47, fuel spending = 19.009269120865113, carrying capacity = 892, comparison parameter = 247.24780159175856
2490: Car, fuel tank capacity = 8, fuel spending = 3.235435085573978, max speed = 118, comparison parameter = 247.2619535984531
2491: Car, fuel tank capacity = 43, fuel spending = 17.389146907122697, max speed = 31, comparison parameter = 247.28067587022883
2492: Bus, fuel tank capacity = 43, fuel spending = 17.386230762170634, passenger seats = 19, comparison parameter = 247.3221515819312
2493: Truck, fuel tank capacity = 31, fuel spending = 12.525966908619377, carrying capacity = 931, comparison parameter = 247.48588453214145
2494: Bus, fuel tank capacity = 4, fuel spending = 1.616253099407798, passenger seats = 14, comparison parameter = 247.48599099148626
2495: Truck, fuel tank capacity = 39, fuel spending = 15.75744529174715, carrying capacity = 937, comparison parameter = 247.50204920861108
2496: Bus, fuel tank capacity = 18, fuel spending = 7.271350451573961, passenger seats = 13, comparison parameter = 247.54686381679912
2497: Bus, fuel tank capacity = 42, fuel spending = 16.966199884145276, passenger seats = 7, comparison parameter = 247.55101488134966
2498: Truck, fuel tank capacity = 28, fuel spending = 11.307564583684094, carrying capacity = 519, comparison parameter = 247.6218445871337
2499: Bus, fuel tank capacity = 51, fuel spending = 20.589368535537073, passenger seats = 1, comparison parameter = 247.70065148901693
2500: Car, fuel tank capacity = 32, fuel spending = 12.911889961090978, max speed = 114, comparison parameter = 247.83358668970715
2501: Truck, fuel tank capacity = 45, fuel spending = 18.149154439588788, carrying capacity = 585, comparison parameter = 247.94543541842043
2502: Truck, fuel tank capacity = 27, fuel spending = 10.889068961114281, carrying capacity = 143, comparison parameter = 247.95508317946297
2503: Car, fuel tank capacity = 28, fuel spending = 11.28625978018384, max speed = 94, comparison parameter = 248.08927443936534
2504: Truck, fuel tank capacity = 22, fuel spending = 8.867234315510823, carrying capacity = 344, comparison parameter = 248.10441697155747
2505: Truck, fuel tank capacity = 21, fuel spending = 8.460803182012167, carrying capacity = 231, comparison parameter = 248.2033862298843
2506: Bus, fuel tank capacity = 15, fuel spending = 6.041031775520393, passenger seats = 5, comparison parameter = 248.3019549869501
2507: Truck, fuel tank capacity = 51, fuel spending = 20.53853098853595, carrying capacity = 9, comparison parameter = 248.3137670774352
2508: Car, fuel tank capacity = 48, fuel spending = 19.318811986644732, max speed = 176, comparison parameter = 248.46248326855104
2509: Bus, fuel tank capacity = 52, fuel spending = 20.925131235434854, passenger seats = 2, comparison parameter = 248.5050125369948
2510: Car, fuel tank capacity = 40, fuel spending = 16.089548911778234, max speed = 65, comparison parameter = 248.60858573056888
2511: Car, fuel tank capacity = 32, fuel spending = 12.865733456179404, max speed = 158, comparison parameter = 248.72270289907505
2512: Bus, fuel tank capacity = 42, fuel spending = 16.88300872352938, passenger seats = 6, comparison parameter = 248.77082448856268
2513: Car, fuel tank capacity = 33, fuel spending = 13.262949368444568, max speed = 152, comparison parameter = 248.81343570921075
2514: Car, fuel tank capacity = 37, fuel spending = 14.859801657622004, max speed = 141, comparison parameter = 248.99390215630285
2515: Car, fuel tank capacity = 37, fuel spending = 14.855246920757013, max speed = 42, comparison parameter = 249.07024566720906
2516: Bus, fuel tank capacity = 6, fuel spending = 2.406411079918371, passenger seats = 3, comparison parameter = 249.33395836107638
2517: Car, fuel tank capacity = 24, fuel spending = 9.62146675876268, max speed = 187, comparison parameter = 249.44221709379372
2518: Car, fuel tank capacity = 40, fuel spending = 16.035762192742567, max speed = 136, comparison parameter = 249.44246191243172
2519: Truck, fuel tank capacity = 50, fuel spending = 20.02241717614014, carrying capacity = 339, comparison parameter = 249.7200990277181
2520: Bus, fuel tank capacity = 34, fuel spending = 13.611815814923254, passenger seats = 2, comparison parameter = 249.78298606365396
2521: Bus, fuel tank capacity = 19, fuel spending = 7.602378489473196, passenger seats = 12, comparison parameter = 249.92178469289286
2522: Car, fuel tank capacity = 50, fuel spending = 20.005119544660904, max speed = 130, comparison parameter = 249.93602206863255
2523: Car, fuel tank capacity = 47, fuel spending = 18.802705576187112, max speed = 72, comparison parameter = 249.96402677029445
2524: Car, fuel tank capacity = 50, fuel spending = 19.998818106430928, max speed = 196, comparison parameter = 250.01477454271023
2525: Truck, fuel tank capacity = 32, fuel spending = 12.794701472095925, carrying capacity = 150, comparison parameter = 250.10352972899818
2526: Truck, fuel tank capacity = 34, fuel spending = 13.587806252335497, carrying capacity = 188, comparison parameter = 250.2243509260814
2527: Bus, fuel tank capacity = 44, fuel spending = 17.574758052295174, passenger seats = 8, comparison parameter = 250.35906536564713
2528: Car, fuel tank capacity = 39, fuel spending = 15.5752130766452, max speed = 108, comparison parameter = 250.39785849530313
2529: Bus, fuel tank capacity = 13, fuel spending = 5.1891477379283995, passenger seats = 18, comparison parameter = 250.5228345105825
2530: Truck, fuel tank capacity = 50, fuel spending = 19.951949326567885, carrying capacity = 25, comparison parameter = 250.6020799352188
2531: Car, fuel tank capacity = 42, fuel spending = 16.757621587187977, max speed = 59, comparison parameter = 250.63222594852635
2532: Car, fuel tank capacity = 41, fuel spending = 16.358041318984686, max speed = 74, comparison parameter = 250.64125466180687
2533: Car, fuel tank capacity = 51, fuel spending = 20.346240513758932, max speed = 79, comparison parameter = 250.66055798127314
2534: Bus, fuel tank capacity = 46, fuel spending = 18.344234332318077, passenger seats = 9, comparison parameter = 250.75998903349807
2535: Truck, fuel tank capacity = 52, fuel spending = 20.731631834212067, carrying capacity = 486, comparison parameter = 250.82444264801086
2536: Bus, fuel tank capacity = 46, fuel spending = 18.33702810130242, passenger seats = 2, comparison parameter = 250.8585346866146
2537: Truck, fuel tank capacity = 37, fuel spending = 14.745678927584676, carrying capacity = 127, comparison parameter = 250.92096594334672
2538: Bus, fuel tank capacity = 44, fuel spending = 17.531663665136563, passenger seats = 11, comparison parameter = 250.97447019530912
2539: Car, fuel tank capacity = 51, fuel spending = 20.320257865227557, max speed = 24, comparison parameter = 250.9810669640775
2540: Bus, fuel tank capacity = 3, fuel spending = 1.1949635652289667, passenger seats = 2, comparison parameter = 251.0536795676419
2541: Car, fuel tank capacity = 42, fuel spending = 16.727344964343878, max speed = 162, comparison parameter = 251.08587220223822
2542: Truck, fuel tank capacity = 41, fuel spending = 16.315539688195432, carrying capacity = 256, comparison parameter = 251.29416975194633
2543: Bus, fuel tank capacity = 36, fuel spending = 14.319190113282287, passenger seats = 1, comparison parameter = 251.41086692191402
2544: Car, fuel tank capacity = 4, fuel spending = 1.5901064109581804, max speed = 58, comparison parameter = 251.5554916598094
2545: Truck, fuel tank capacity = 51, fuel spending = 20.256689384527476, carrying capacity = 796, comparison parameter = 251.7686825911196
2546: Car, fuel tank capacity = 40, fuel spending = 15.883675966668196, max speed = 134, comparison parameter = 251.83087393585572
2547: Truck, fuel tank capacity = 34, fuel spending = 13.497754300011989, carrying capacity = 894, comparison parameter = 251.89375391112137
2548: Car, fuel tank capacity = 32, fuel spending = 12.702614116203286, max speed = 26, comparison parameter = 251.91665044111846
2549: Car, fuel tank capacity = 44, fuel spending = 17.46348954945077, max speed = 51, comparison parameter = 251.95422641853278
2550: Truck, fuel tank capacity = 23, fuel spending = 9.119144533702949, carrying capacity = 861, comparison parameter = 252.2166406618028
2551: Car, fuel tank capacity = 28, fuel spending = 11.095670950889536, max speed = 34, comparison parameter = 252.35067013009473
2552: Car, fuel tank capacity = 36, fuel spending = 14.263372215069168, max speed = 195, comparison parameter = 252.3947314644584
2553: Truck, fuel tank capacity = 53, fuel spending = 20.998528193431135, carrying capacity = 254, comparison parameter = 252.39864199901268
2554: Truck, fuel tank capacity = 51, fuel spending = 20.19895743036299, carrying capacity = 529, comparison parameter = 252.4882790402687
2555: Bus, fuel tank capacity = 45, fuel spending = 17.813069743868283, passenger seats = 17, comparison parameter = 252.6234986279676
2556: Bus, fuel tank capacity = 29, fuel spending = 11.469060077653399, passenger seats = 8, comparison parameter = 252.8541990681897
2557: Car, fuel tank capacity = 33, fuel spending = 13.049627352018556, max speed = 30, comparison parameter = 252.88078433056143
2558: Bus, fuel tank capacity = 38, fuel spending = 15.011756197595743, passenger seats = 6, comparison parameter = 253.13493970869322
2559: Car, fuel tank capacity = 47, fuel spending = 18.566084506170657, max speed = 163, comparison parameter = 253.14976878608405
2560: Car, fuel tank capacity = 48, fuel spending = 18.95934436180177, max speed = 189, comparison parameter = 253.173311713815
2561: Car, fuel tank capacity = 50, fuel spending = 19.71653527796739, max speed = 16, comparison parameter = 253.5942511962202
2562: Truck, fuel tank capacity = 28, fuel spending = 11.040616669674682, carrying capacity = 473, comparison parameter = 253.60902237379315
2563: Truck, fuel tank capacity = 47, fuel spending = 18.529232094797276, carrying capacity = 303, comparison parameter = 253.65325319227276
2564: Truck, fuel tank capacity = 28, fuel spending = 11.031891567175494, carrying capacity = 821, comparison parameter = 253.8096012773707
2565: Bus, fuel tank capacity = 36, fuel spending = 14.18366048535761, passenger seats = 7, comparison parameter = 253.8131819861616
2566: Bus, fuel tank capacity = 37, fuel spending = 14.570585210671085, passenger seats = 13, comparison parameter = 253.93626587422338
2567: Car, fuel tank capacity = 49, fuel spending = 19.295692572201656, max speed = 127, comparison parameter = 253.9426859992155
2568: Truck, fuel tank capacity = 9, fuel spending = 3.5427409892735233, carrying capacity = 982, comparison parameter = 254.04058685773543
2569: Bus, fuel tank capacity = 49, fuel spending = 19.28382356778054, passenger seats = 6, comparison parameter = 254.09898523376512
2570: Car, fuel tank capacity = 22, fuel spending = 8.654724903509802, max speed = 164, comparison parameter = 254.19640999886903
2571: Truck, fuel tank capacity = 45, fuel spending = 17.696815510376133, carrying capacity = 37, comparison parameter = 254.28303738384602
2572: Car, fuel tank capacity = 47, fuel spending = 18.468088781751277, max speed = 103, comparison parameter = 254.4930369104665
2573: Car, fuel tank capacity = 41, fuel spending = 16.10942882007816, max speed = 121, comparison parameter = 254.50933399264412
2574: Truck, fuel tank capacity = 53, fuel spending = 20.810745427807284, carrying capacity = 84, comparison parameter = 254.67612481185554
2575: Truck, fuel tank capacity = 23, fuel spending = 9.030287892771176, carrying capacity = 338, comparison parameter = 254.69841352911575
2576: Car, fuel tank capacity = 18, fuel spending = 7.0494732511402045, max speed = 102, comparison parameter = 255.3382268255096
2577: Truck, fuel tank capacity = 30, fuel spending = 11.748580194761143, carrying capacity = 264, comparison parameter = 255.3500040232727
2578: Car, fuel tank capacity = 50, fuel spending = 19.567020091695476, max speed = 86, comparison parameter = 255.5320113419862
2579: Truck, fuel tank capacity = 31, fuel spending = 12.118907137668085, carrying capacity = 695, comparison parameter = 255.7986429621657
2580: Truck, fuel tank capacity = 38, fuel spending = 14.85016443682326, carrying capacity = 318, comparison parameter = 255.8894223808941
2581: Car, fuel tank capacity = 53, fuel spending = 20.705195271143626, max speed = 190, comparison parameter = 255.97440307102502
2582: Bus, fuel tank capacity = 11, fuel spending = 4.296953976682848, passenger seats = 2, comparison parameter = 255.9952947993116
2583: Car, fuel tank capacity = 49, fuel spending = 19.138897011356764, max speed = 111, comparison parameter = 256.02311340577285
2584: Car, fuel tank capacity = 49, fuel spending = 19.136102788646355, max speed = 106, comparison parameter = 256.06049748579005
2585: Bus, fuel tank capacity = 51, fuel spending = 19.90977520806756, passenger seats = 18, comparison parameter = 256.1555791917454
2586: Bus, fuel tank capacity = 47, fuel spending = 18.341874033415067, passenger seats = 16, comparison parameter = 256.2442633417709
2587: Bus, fuel tank capacity = 42, fuel spending = 16.379060392951448, passenger seats = 13, comparison parameter = 256.4249657329198
2588: Bus, fuel tank capacity = 41, fuel spending = 15.988863346907573, passenger seats = 8, comparison parameter = 256.42848469231467
2589: Truck, fuel tank capacity = 27, fuel spending = 10.521492747768837, carrying capacity = 235, comparison parameter = 256.6175793422997
2590: Bus, fuel tank capacity = 33, fuel spending = 12.851251127614935, passenger seats = 8, comparison parameter = 256.7843369669213
2591: Truck, fuel tank capacity = 30, fuel spending = 11.680050149455345, carrying capacity = 64, comparison parameter = 256.8482122604494
2592: Truck, fuel tank capacity = 14, fuel spending = 5.448487691905886, carrying capacity = 687, comparison parameter = 256.95203498023847
2593: Truck, fuel tank capacity = 45, fuel spending = 17.507295604286384, carrying capacity = 337, comparison parameter = 257.03570109927466
2594: Bus, fuel tank capacity = 44, fuel spending = 17.118141017923417, passenger seats = 9, comparison parameter = 257.0372562881106
2595: Bus, fuel tank capacity = 47, fuel spending = 18.279457985607145, passenger seats = 20, comparison parameter = 257.11922113339904
